treeID,Disease,Country,Sublocation,Year,Source,Source Link,Notes
kor.2020.covid.3.05,COVID-19,South Korea,,2020,"Ki, M. (2020). Epidemiologic characteristics of early cases with 2019 novel coronavirus (2019-nCoV) disease in Korea. Epidemiology and health, 42.",https://pubmed.ncbi.nlm.nih.gov/32035431/,
twn.2020.covid.3.00,COVID-19,Taiwan,,2020,https://www.cdc.gov.tw/Bulletin/Detail/1T3s2mxcCjqlE0MczXRD8w?typeid=9,https://www.cdc.gov.tw/Bulletin/Detail/1T3s2mxcCjqlE0MczXRD8w?typeid=9,
vnm.2020.covid.4.00,COVID-19,Vietnam,Son Loi,2020,https://en.vietnamplus.vn/vietnam-reports-two-more-coronavirus-infection-cases/168264.vnp,https://en.vietnamplus.vn/vietnam-reports-two-more-coronavirus-infection-cases/168264.vnp,
chn.2020.covid.10.00,COVID-19,China,Shenzen,2020,http://news.china.com.cn/2020-01/30/content_75657770.htm,http://news.china.com.cn/2020-01/30/content_75657770.htm,"Assuming here that 20 is responsible for infecting 67 because 20 is the only case that went to Wuhan, and 20 is also responsible for infecting 68 and 69 based on the timing of infection"
hkg.2020.covid.2.00,COVID-19,Hong Kong,,2020,https://www.info.gov.hk/gia/general/202002/02/P2020020200627.htm,https://www.info.gov.hk/gia/general/202002/02/P2020020200627.htm,Probable not certain transmission
chn.2020.covid.13.00,COVID-19,China,Nanjing,2020,"Hu, Z., Song, C., Xu, C., Jin, G., Chen, Y., Xu, X., ... & Wang, J. (2020). Clinical characteristics of 24 asymptomatic infections with COVID-19 screened among close contacts in Nanjing, China. Science China Life Sciences, 63(5), 706-711. ",https://pubmed.ncbi.nlm.nih.gov/32146694/,only gives transmission information for case 13 cluster
gbr.2013.mers.1.00,MERS,UK,,2013,"Health Protection Agency (HPA) UK Novel Coronavirus Investigation team. (2013). Evidence of person-to-person transmission within a family cluster of novel coronavirus infections, United Kingdom, February 2013. Euro surveillance: bulletin Européen sur les maladies transmissibles= European communicable disease bulletin, 18(11), 20427. ",https://www.eurosurveillance.org/content/10.2807/ese.18.11.20427-en,all cases also tested positive for Type 2 parainfluenza
fra.2013.mers.1.00,MERS,France,,2013,"Mailles, A., Blanckaert, K., Chaud, P., Van der Werf, S., Lina, B., Caro, V., ... & Paty, M. C. (2013). First cases of Middle East Respiratory Syndrome Coronavirus (MERS-CoV) infections in France, investigations and implications for the prevention of human-to-human transmission, France, May 2013. Eurosurveillance, 18(24), 20502. ",https://www.eurosurveillance.org/content/10.2807/ese.18.24.20502-en,
are.2013.mers.1.00,MERS,UAE,Abu Dhabi,2013,"Hunter, J. C., Nguyen, D., Aden, B., Al Bandar, Z., Al Dhaheri, W., Elkheir, K. A., ... & Al Kaabi, N. (2016). Transmission of Middle East respiratory syndrome coronavirus infections in healthcare settings, Abu Dhabi. Emerging infectious diseases, 22(4), 647. ",https://wwwnc.cdc.gov/eid/article/22/4/15-1615_article,
are.2014.mers.1.00,MERS,UAE,Abu Dhabi,2014,"Hunter, J. C., Nguyen, D., Aden, B., Al Bandar, Z., Al Dhaheri, W., Elkheir, K. A., ... & Al Kaabi, N. (2016). Transmission of Middle East respiratory syndrome coronavirus infections in healthcare settings, Abu Dhabi. Emerging infectious diseases, 22(4), 647. ",https://wwwnc.cdc.gov/eid/article/22/4/15-1615_article,
are.2014.mers.1.01,MERS,UAE,Abu Dhabi,2014,"Hunter, J. C., Nguyen, D., Aden, B., Al Bandar, Z., Al Dhaheri, W., Elkheir, K. A., ... & Al Kaabi, N. (2016). Transmission of Middle East respiratory syndrome coronavirus infections in healthcare settings, Abu Dhabi. Emerging infectious diseases, 22(4), 647. ",https://wwwnc.cdc.gov/eid/article/22/4/15-1615_article,"in cluster III, assumed that III-Q was infected by III-A and III-S was infected by III-Q, patient V not included, this is seen as the only way to connect the two clusters, the alternative would be to have them separate"
usa.2020.covid.3.00,COVID-19,USA,Atlanta,2020,"Dantes, R. B., Jones, T. T., & Neujahr, D. C. (2020). Delayed Recognition of Community Transmission of COVID-19 Resulting in Healthcare Worker Infections. Infection Control & Hospital Epidemiology, 1-6. ",https://www.cambridge.org/core/journals/infection-control-and-hospital-epidemiology/article/delayed-recognition-of-community-transmission-of-covid19-resulting-in-healthcare-worker-infections/159DAE43BBBD485361637A2072848C0D,Included transmission by either coworker or family member to the index case as this was local transmission
usa.2020.covid.4.00,COVID-19,USA,"Fulton County, Georgia",2020,https://dph.georgia.gov/press-releases/2020-03-02/gov-kemp-officials-confirm-two-cases-covid-19-georgia,https://dph.georgia.gov/press-releases/2020-03-02/gov-kemp-officials-confirm-two-cases-covid-19-georgia,
chn.2020.covid.14.00,COVID-19,China,Shanghai,2020,"Cai, J., Xu, J., Lin, D., Xu, L., Qu, Z., Zhang, Y., ... & Xia, A. (2020). A Case Series of children with 2019 novel coronavirus infection: clinical and epidemiological features. Clinical Infectious Diseases.",https://academic.oup.com/cid/article/doi/10.1093/cid/ciaa198/5766430,included symptomatic secondary cases and attributed infection to index case
chn.2020.covid.14.01,COVID-19,China,Shanghai,2020,"Cai, J., Xu, J., Lin, D., Xu, L., Qu, Z., Zhang, Y., ... & Xia, A. (2020). A Case Series of children with 2019 novel coronavirus infection: clinical and epidemiological features. Clinical Infectious Diseases.",https://academic.oup.com/cid/article/doi/10.1093/cid/ciaa198/5766430,included symptomatic secondary cases and attributed infection to index case
chn.2020.covid.14.02,COVID-19,China,Shanghai,2020,"Cai, J., Xu, J., Lin, D., Xu, L., Qu, Z., Zhang, Y., ... & Xia, A. (2020). A Case Series of children with 2019 novel coronavirus infection: clinical and epidemiological features. Clinical Infectious Diseases.",https://academic.oup.com/cid/article/doi/10.1093/cid/ciaa198/5766430,included symptomatic secondary cases and attributed infection to index case
chn.2020.covid.14.03,COVID-19,China,Shanghai,2020,"Cai, J., Xu, J., Lin, D., Xu, L., Qu, Z., Zhang, Y., ... & Xia, A. (2020). A Case Series of children with 2019 novel coronavirus infection: clinical and epidemiological features. Clinical Infectious Diseases.",https://academic.oup.com/cid/article/doi/10.1093/cid/ciaa198/5766430,included symptomatic secondary cases and attributed infection to index case
chn.2020.covid.14.04,COVID-19,China,Qingdao,2020,"Cai, J., Xu, J., Lin, D., Xu, L., Qu, Z., Zhang, Y., ... & Xia, A. (2020). A Case Series of children with 2019 novel coronavirus infection: clinical and epidemiological features. Clinical Infectious Diseases.",https://academic.oup.com/cid/article/doi/10.1093/cid/ciaa198/5766430,included symptomatic secondary cases and attributed infection to index case
chn.2020.covid.14.05,COVID-19,China,Haikou,2020,"Cai, J., Xu, J., Lin, D., Xu, L., Qu, Z., Zhang, Y., ... & Xia, A. (2020). A Case Series of children with 2019 novel coronavirus infection: clinical and epidemiological features. Clinical Infectious Diseases.",https://academic.oup.com/cid/article/doi/10.1093/cid/ciaa198/5766430,included symptomatic secondary cases and attributed infection to index case
chn.2020.covid.14.07,COVID-19,China,Sanya,2020,"Cai, J., Xu, J., Lin, D., Xu, L., Qu, Z., Zhang, Y., ... & Xia, A. (2020). A Case Series of children with 2019 novel coronavirus infection: clinical and epidemiological features. Clinical Infectious Diseases.",https://academic.oup.com/cid/article/doi/10.1093/cid/ciaa198/5766430,included symptomatic secondary cases and attributed infection to index case
chn.2020.covid.14.08,COVID-19,China,Hefei,2020,"Cai, J., Xu, J., Lin, D., Xu, L., Qu, Z., Zhang, Y., ... & Xia, A. (2020). A Case Series of children with 2019 novel coronavirus infection: clinical and epidemiological features. Clinical Infectious Diseases.",https://academic.oup.com/cid/article/doi/10.1093/cid/ciaa198/5766430,included symptomatic secondary cases and attributed infection to index case
usa.2020.covid.5.00,COVID-19,USA,"Berrien Springs, Michigan",2020,http://web.archive.org/web/20200420072800/https://wsbt.com/news/local/first-cases-of-coronavirus-confirmed-in-berrien-county,http://web.archive.org/web/20200420072800/https://wsbt.com/news/local/first-cases-of-coronavirus-confirmed-in-berrien-county,example of incomplete tree where we only have info of those who have tested positive at that time point
chn.2018.adv.1.00,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.01,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.02,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.03,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.04,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.05,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.06,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.07,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.08,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.09,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.10,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.11,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.12,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.13,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.14,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.15,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.16,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.17,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.18,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.19,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.20,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.21,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.22,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.23,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2018.adv.1.24,Adenovirus,China,Jilin Province,2018,"Guo, Z., Tong, L., Xu, S., Li, B., Wang, Z., & Liu, Y. (2020). Epidemiological analysis of an outbreak of an adenovirus type 7 infection in a boot camp in China. Plos one, 15(6), e0232948.",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232948,
chn.2020.covid.15.00,COVID-19,China,Shuangyashan City,2020,http://hlj.people.com.cn/GB/n2/2020/0205/c220024-33767665.html,http://hlj.people.com.cn/GB/n2/2020/0205/c220024-33767665.html,"this is incomplete as some exposed individuals were still in isolation at the time the article was written, also did not include individual that was a suspected but not confirmed case"
chn.2020.covid.15.01,COVID-19,China,Harbin,2020,http://hlj.people.com.cn/GB/n2/2020/0205/c220024-33767665.html,http://hlj.people.com.cn/GB/n2/2020/0205/c220024-33767665.html,
chn.2020.covid.15.02,COVID-19,China,Harbin,2020,http://hlj.people.com.cn/GB/n2/2020/0205/c220024-33767665.html,http://hlj.people.com.cn/GB/n2/2020/0205/c220024-33767665.html,
kor.2020.covid.4.00,COVID-19,South Korea,Seoul,2020,http://www.koreabiomed.com/news/articleView.html?idxno=8291,http://www.koreabiomed.com/news/articleView.html?idxno=8291,assuming one nurse infected the other three as implied by the article but not explicitly certain
chn.2020.covid.16.00,COVID-19,China,"Ningbo, Zhejiang",2020,http://country.cnr.cn/gundong/20200205/t20200205_524961561.shtml,http://country.cnr.cn/gundong/20200205/t20200205_524961561.shtml,assuming single individual from Wuhan at the meeting infected both P2 and P3
chn.2020.covid.16.01,COVID-19,China,"Ningbo, Zhejiang",2020,http://country.cnr.cn/gundong/20200205/t20200205_524961561.shtml,http://country.cnr.cn/gundong/20200205/t20200205_524961561.shtml,"including infector of P2 from Wuhan because this transmission was local, not in Wuhan"
vnm.2020.covid.5.00,COVID-19,Vietnam,Son Loi,2020,"Le, H. T., Nguyen, L. V., Tran, D. M., Do, H. T., Tran, H. T., Le, Y. T., & Phan, P. H. (2020). The first infant case of COVID-19 acquired from a secondary transmission in Vietnam. The Lancet Child & Adolescent Health, 4(5), 405-406. ",https://www.thelancet.com/pdfs/journals/lanchi/PIIS2352-4642(20)30091-2.pdf,including grandmother’s infector since this was local transmission
bgd.2020.covid.1.00,COVID-19,Bangladesh,,2020,"Khan, M. H. R. (2020). COVID-19-19 (Coronavirus) in Bangladesh (No. 63-08062020). Report. ",https://drive.google.com/file/d/1PGCkG9ZKylURz0o_jD_v0UUo9u6RK8gj/view,not necessarily complete report but information on likely first local transmission in Bangladesh
kor.2020.covid.5.00,COVID-19,South Korea,Cheonan,2020,"Jang, S., Han, S. H., & Rhee, J. Y. (2020). Cluster of coronavirus disease associated with fitness dance classes, South Korea. Emerging infectious diseases, 26(8). ",https://wwwnc.cdc.gov/eid/article/26/8/20-0633_article,"evidence not strong enough that only a single instructor infected all the others, so coding as separate clusters for each instructor infected at the original class"
kor.2020.covid.5.01,COVID-19,South Korea,Cheonan,2020,"Jang, S., Han, S. H., & Rhee, J. Y. (2020). Cluster of coronavirus disease associated with fitness dance classes, South Korea. Emerging infectious diseases, 26(8). ",https://wwwnc.cdc.gov/eid/article/26/8/20-0633_article,"evidence not strong enough that only a single instructor infected all the others, so coding as separate clusters for each instructor infected at the original class"
kor.2020.covid.5.02,COVID-19,South Korea,Cheonan,2020,"Jang, S., Han, S. H., & Rhee, J. Y. (2020). Cluster of coronavirus disease associated with fitness dance classes, South Korea. Emerging infectious diseases, 26(8). ",https://wwwnc.cdc.gov/eid/article/26/8/20-0633_article,"assuming D infects P55, 83, and 89 despite double edged arrow because a family link and we know D could have been infected at workshop; evidence not strong enough that only a single instructor infected all the others, so coding as separate clusters for each instructor infected at the original class"
kor.2020.covid.5.03,COVID-19,South Korea,Cheonan,2020,"Jang, S., Han, S. H., & Rhee, J. Y. (2020). Cluster of coronavirus disease associated with fitness dance classes, South Korea. Emerging infectious diseases, 26(8). ",https://wwwnc.cdc.gov/eid/article/26/8/20-0633_article,"evidence not strong enough that only a single instructor infected all the others, so coding as separate clusters for each instructor infected at the original class"
sgp.2020.covid.1.00,COVID-19,Singapore,,2020,"Kam, K. Q., Yung, C. F., Cui, L., Tzer Pin Lin, R., Mak, T. M., Maiwald, M., ... & Thoon, K. C. (2020). A well infant with coronavirus disease 2019 with high viral load. Clinical Infectious Diseases. ",https://pubmed.ncbi.nlm.nih.gov/32112082/,assuming mother infects all 3 other household members based on timing of infection
chn.2020.covid.17.00,COVID-19,China,Chengdu,2020,"Luo, C., Ma, Y., Jiang, P., Zhang, T., & Yin, F. (2020). The construction and visualization of the transmission networks for COVID-19: A potential solution for contact tracing and assessments of epidemics. ",https://www.researchsquare.com/article/rs-32972/v1,
chn.2020.covid.17.01,COVID-19,China,Chengdu,2020,"Luo, C., Ma, Y., Jiang, P., Zhang, T., & Yin, F. (2020). The construction and visualization of the transmission networks for COVID-19: A potential solution for contact tracing and assessments of epidemics. ",https://www.researchsquare.com/article/rs-32972/v1,
chn.2020.covid.17.02,COVID-19,China,Chengdu,2020,"Luo, C., Ma, Y., Jiang, P., Zhang, T., & Yin, F. (2020). The construction and visualization of the transmission networks for COVID-19: A potential solution for contact tracing and assessments of epidemics. ",https://www.researchsquare.com/article/rs-32972/v1,
gbr.2017.cpx.1.00,Chickenpox,UK,,2017,"Zhang, X. S., Smith, A., Patel, B., Anderson, C., Pomeroy, L., Higgins, G., ... & Atchison, C. (2020). New approaches to controlling an outbreak of chickenpox in a large immigration detention setting in England: the role of serological testing and mathematical modelling. Epidemiology & Infection, 148. ",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/5025685F0485A0B00981B0A3EAB9A213/S095026882000014Xa.pdf/new_approaches_to_controlling_an_outbreak_of_chickenpox_in_a_large_immigration_detention_setting_in_england_the_role_of_serological_testing_and_mathematical_modelling.pdf,not linking cases 2 and 3 since authors could not find an epidemiological link
gbr.2017.cpx.1.01,Chickenpox,UK,,2017,"Zhang, X. S., Smith, A., Patel, B., Anderson, C., Pomeroy, L., Higgins, G., ... & Atchison, C. (2020). New approaches to controlling an outbreak of chickenpox in a large immigration detention setting in England: the role of serological testing and mathematical modelling. Epidemiology & Infection, 148. ",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/5025685F0485A0B00981B0A3EAB9A213/S095026882000014Xa.pdf/new_approaches_to_controlling_an_outbreak_of_chickenpox_in_a_large_immigration_detention_setting_in_england_the_role_of_serological_testing_and_mathematical_modelling.pdf,not linking cases 2 and 3 since authors could not find an epidemiological link
npl.2020.tb.1.00,Tuberculosis,Nepal,,2020,"Sanchez-Codez, M., Hunt, W. G., Watson, J., & Mejias, A. (2020). Hepatitis in children with tuberculosis: a case report and review of the literature. BMC Pulmonary Medicine, 20(1), 1-4. ",https://bmcpulmmed.biomedcentral.com/articles/10.1186/s12890-020-01215-6,assuming that transmission occurred in 2020 since no date given
chn.2019.covid.1.00,COVID-19,China,Wuhan,2019,"Li, Q., Guan, X., Wu, P., Wang, X., Zhou, L., Tong, Y., ... & Xing, X. (2020). Early transmission dynamics in Wuhan, China, of novel coronavirus–infected pneumonia. New England Journal of Medicine. ",https://www.nejm.org/doi/full/10.1056/nejmoa2001316,
chn.2019.covid.1.01,COVID-19,China,Wuhan,2019,"Li, Q., Guan, X., Wu, P., Wang, X., Zhou, L., Tong, Y., ... & Xing, X. (2020). Early transmission dynamics in Wuhan, China, of novel coronavirus–infected pneumonia. New England Journal of Medicine. ",https://www.nejm.org/doi/full/10.1056/nejmoa2001316,
ind.2020.covid.1.00,COVID-19,India,Punjab & Anandpur Sahib,2020,"Singh, R., & Singh, P. K. (2020). Connecting the Dots of COVID-19 Transmissions in India. arXiv preprint arXiv:2004.07610.",https://arxiv.org/abs/2004.07610,this may be incomplete and only document a single generation of transmission
ind.2020.covid.1.01,COVID-19,India,"Siwan, Bihar",2020,"Singh, R., & Singh, P. K. (2020). Connecting the Dots of COVID-19 Transmissions in India. arXiv preprint arXiv:2004.07610.",https://arxiv.org/abs/2004.07610,this may be incomplete and only document a single generation of transmission
ind.2020.covid.1.02,COVID-19,India,Sahibzada Ajit Singh Nagar,2020,"Singh, R., & Singh, P. K. (2020). Connecting the Dots of COVID-19 Transmissions in India. arXiv preprint arXiv:2004.07610.",https://arxiv.org/abs/2004.07610,this may be incomplete and only document a single generation of transmission
ind.2020.covid.1.03,COVID-19,India,"Mysuru, Karnataka",2020,"Singh, R., & Singh, P. K. (2020). Connecting the Dots of COVID-19 Transmissions in India. arXiv preprint arXiv:2004.07610.",https://arxiv.org/abs/2004.07610,this may be incomplete and only document a single generation of transmission
irn.2020.covid.1.00,COVID-19,Iran,Ardabil,2020,"Ghobadi, H., Kalan, M. E., Mohammad-Shahi, J., Taleb, Z. B., Kalan, A. E., & Fazlzadeh, M. (2020). COVID-19 and acute kidney injury; a case report. Journal of Renal Injury Prevention, 9(3). ",http://www.journalrip.com/Article/jrip-20724,
chn.2020.covid.12.00,COVID-19,China,Wuhan,2020,"Huang, C., Wang, Y., Li, X., Ren, L., Zhao, J., Hu, Y., ... & Cheng, Z. (2020). Clinical features of patients infected with 2019 novel coronavirus in Wuhan, China. The lancet, 395(10223), 497-506. ",https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)30183-5/fulltext,assuming wife’s only exposure was husband
chn.2020.covid.11.00,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.01,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.02,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
chn.2020.covid.11.03,COVID-19,China,Guangzhou,2020,"Jing, Q. L., Liu, M. J., Zhang, Z. B., Fang, L. Q., Yuan, J., Zhang, A. R., ... & Kenah, E. (2020). Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study. The Lancet Infectious Diseases.",https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30471-0/fulltext#seccestitle10,"paper defines an imported case as ""An individual who resided in or had travelled to Hubei province (of which Wuhan is the capital) in the 2 weeks before symptom onset; otherwise, individuals were considered a local case."" 1/23 is a significant date because it is the day Wuhan imposed a lockdown. figure insets not labelled correctly, going based on how map locations line up rather than labelling."
